datetime,precipitation,temperature,humidity,wind,date,pm2_5,pm10,co,no2,o3
2017-04-15T16:00:00Z,0,20.1,58.8,3.5,2017-04-15,20,29,0.4,9.8,100.5
2017-04-15T17:00:00Z,0,20.1,56,3.1,2017-04-15,20,29,0.4,10.7,108.2
2017-04-15T18:00:00Z,0,18.8,72.6,3.1,2017-04-15,20,29,0.4,10.7,94.6
2017-04-15T19:00:00Z,0,17.4,92.4,2.5,2017-04-15,20,29,0.4,9.8,83.4
2017-04-15T20:00:00Z,0,16.7,96,1.7,2017-04-15,20,29,0.4,12.5,71.6
2017-04-15T21:00:00Z,0,16.3,98.4,1.8,2017-04-15,20,29,0.4,9.8,68.2
2017-04-15T22:00:00Z,0,15.8,99.3,0.8,2017-04-15,20,29,0.4,8.6,69.6
2017-04-15T23:00:00Z,0,15.4,99.3,0.6,2017-04-15,20,29,0.4,8.8,65.5
2017-04-16T00:00:00Z,0,15.3,99.3,0.8,2017-04-16,16,17,0.4,9.4,62.6
2017-04-16T01:00:00Z,0,14.2,94.8,0.8,2017-04-16,16,17,0.4,11.1,61.8
2017-04-16T02:00:00Z,0,13.5,95.7,1.1,2017-04-16,16,17,0.4,9.5,61.3
2017-04-16T03:00:00Z,0,13.3,98.4,0.6,2017-04-16,16,17,0.4,7.2,67.3
2017-04-16T04:00:00Z,0,12.3,99.3,0.2,2017-04-16,16,17,0.4,7,62.7
2017-04-16T05:00:00Z,0,11.6,99.3,0.4,2017-04-16,16,17,0.4,9.6,51.7
2017-04-16T06:00:00Z,0,11.4,99.4,0.4,2017-04-16,16,17,0.4,9.5,47.1
2017-04-16T07:00:00Z,0,11.6,99.4,0.3,2017-04-16,16,17,0.4,9.6,39.6
2017-04-16T08:00:00Z,0,13.7,99.3,0.5,2017-04-16,16,17,0.4,19.2,32.6
2017-04-16T09:00:00Z,0,15.2,99.1,1.1,2017-04-16,16,17,0.4,9.8,45.8
2017-04-16T10:00:00Z,0,16.1,96.8,1.9,2017-04-16,16,17,0.4,9.2,54.2
2017-04-16T11:00:00Z,0,17.2,83.5,2,2017-04-16,16,17,0.4,6.1,86.7
2017-04-16T12:00:00Z,0,18.4,72.7,1.7,2017-04-16,16,17,0.4,5.8,95.1
2017-04-16T13:00:00Z,0,20.4,61.2,1.5,2017-04-16,16,17,0.4,5.7,101.6
2017-04-16T14:00:00Z,0,21.4,54.5,1.6,2017-04-16,16,17,0.4,5,106.6
2017-04-16T15:00:00Z,0,22.5,46.1,1.5,2017-04-16,16,17,0.3,5,111.3
2017-04-16T16:00:00Z,0,22.3,39.1,1.7,2017-04-16,16,17,0.3,5.1,111.8
2017-04-16T17:00:00Z,0,22.9,29.7,1.7,2017-04-16,16,17,0.3,5.2,110.7
2017-04-16T18:00:00Z,0,22.7,31,1.1,2017-04-16,16,17,0.3,7.6,113.4
2017-04-16T19:00:00Z,0,21.4,35,0.9,2017-04-16,16,17,0.4,16.3,93.7
2017-04-16T20:00:00Z,0,18.3,41.6,1.1,2017-04-16,16,17,0.3,19.3,70.1
2017-04-16T21:00:00Z,0,17.2,52,2.2,2017-04-16,16,17,0.3,15.9,74.3
2017-04-16T22:00:00Z,0,15.4,77.8,4.6,2017-04-16,16,17,0.3,8.6,83.7
2017-04-16T23:00:00Z,0,13.6,94.3,4.4,2017-04-16,16,17,0.3,6.6,78.7
2017-04-17T00:00:00Z,0,12.7,97.2,4,2017-04-17,5,7,0.3,4.1,77.3
2017-04-17T01:00:00Z,0,12.1,95.5,3.7,2017-04-17,5,7,0.3,3.6,73.2
2017-04-17T02:00:00Z,0,11.3,95.8,3.8,2017-04-17,5,7,0.3,3,73.7
2017-04-17T03:00:00Z,0,10.6,96.1,2.7,2017-04-17,5,7,0.3,2.8,69.8
2017-04-17T04:00:00Z,0,10,89.1,2.7,2017-04-17,5,7,0.3,3.7,67.7
2017-04-17T05:00:00Z,0,9.9,86.5,2.5,2017-04-17,5,7,0.3,4.7,69.4
2017-04-17T06:00:00Z,0,10.7,83.4,2.5,2017-04-17,5,7,0.3,4.2,71.3
2017-04-17T07:00:00Z,0,11,82.5,2.2,2017-04-17,5,7,0.3,5.5,69
2017-04-17T08:00:00Z,0,12.2,76.8,3,2017-04-17,5,7,0.3,6,72.4
2017-04-17T09:00:00Z,0,13.3,69.6,3.7,2017-04-17,5,7,0.3,6.3,78
2017-04-17T10:00:00Z,0,14.1,66.6,4.3,2017-04-17,5,7,0.3,7.2,80.9
2017-04-17T11:00:00Z,0,15,61.9,3.9,2017-04-17,5,7,0.3,6.8,86
2017-04-17T12:00:00Z,0,16,50.8,3.3,2017-04-17,5,7,0.3,5.6,92.1
2017-04-17T13:00:00Z,0,16.8,48.2,3.2,2017-04-17,5,7,0.3,5.4,94.8
2017-04-17T14:00:00Z,0,17.3,46.4,3,2017-04-17,5,7,0.3,4.8,97.3
2017-04-17T15:00:00Z,0,17.7,45.5,3.1,2017-04-17,5,7,0.3,5.2,99.3
2017-04-17T16:00:00Z,0,18.6,39.7,2,2017-04-17,5,7,0.3,5.1,102.2
2017-04-17T17:00:00Z,0,18.7,38.7,2.4,2017-04-17,5,7,0.3,5.2,103
2017-04-17T18:00:00Z,0,18.2,42.1,2.7,2017-04-17,5,7,0.3,6.2,102.5
2017-04-17T19:00:00Z,0,16.8,47.9,3.1,2017-04-17,5,7,0.3,7.6,99.8
2017-04-17T20:00:00Z,0,14.6,58,2.4,2017-04-17,5,7,0.3,10.2,90.1
2017-04-17T21:00:00Z,0,13.4,61.1,2.4,2017-04-17,5,7,0.3,13.5,75.7
2017-04-17T22:00:00Z,0,12,69,1.7,2017-04-17,5,7,0.3,12.1,72.9
2017-04-17T23:00:00Z,0,10.9,77.1,1.7,2017-04-17,5,7,0.3,14,63.6
2017-04-18T00:00:00Z,0,9.8,82.9,1.3,2017-04-18,8,9,0.3,15,53.5
2017-04-18T01:00:00Z,0,9.4,84,1.4,2017-04-18,8,9,0.3,14.4,48.3
2017-04-18T02:00:00Z,0,8.9,85.1,1.1,2017-04-18,8,9,0.3,13.3,50
2017-04-18T03:00:00Z,0,8.6,90.9,1.5,2017-04-18,8,9,0.3,13.9,46.5
2017-04-18T04:00:00Z,0,8.3,93.8,1,2017-04-18,8,9,0.3,13.3,46.3
2017-04-18T05:00:00Z,0,7.9,98.6,1.2,2017-04-18,8,9,0.4,20.6,36.5
2017-04-18T06:00:00Z,0,7.7,99.2,1.4,2017-04-18,8,9,0.4,23.6,32.1
2017-04-18T07:00:00Z,0,9.1,93.1,0.9,2017-04-18,8,9,0.4,25,31.6
2017-04-18T08:00:00Z,0,11.4,81.9,1.3,2017-04-18,8,9,0.4,25.6,37.3
2017-04-18T09:00:00Z,0,13.2,71.2,2.4,2017-04-18,8,9,0.4,17.5,60.9
2017-04-18T10:00:00Z,0,13.5,68.3,3.6,2017-04-18,8,9,0.4,14.4,67.3
2017-04-18T11:00:00Z,0,12.8,66.3,4.5,2017-04-18,8,9,0.3,14.3,69.7
2017-04-18T12:00:00Z,0,11.2,76.5,4.2,2017-04-18,8,9,0.3,12.9,68.3
2017-04-18T13:00:00Z,0,10.9,75.5,3.9,2017-04-18,8,9,0.3,13.9,71.4
2017-04-18T14:00:00Z,0,11.3,73.2,5.5,2017-04-18,8,9,0.3,11.1,74
2017-04-18T15:00:00Z,0.2,10.5,80.8,6.2,2017-04-18,8,9,0.3,9.5,77.4
2017-04-18T16:00:00Z,3.2,8.1,89.3,3.7,2017-04-18,8,9,0.3,8.2,82
2017-04-18T17:00:00Z,0.8,8.4,74.8,4.4,2017-04-18,8,9,0.3,7.9,88.2
2017-04-18T18:00:00Z,0,9.2,80.6,4.1,2017-04-18,8,9,0.3,8.4,82.2
2017-04-18T19:00:00Z,0,7.9,84,3.4,2017-04-18,8,9,0.3,10.3,73.3
2017-04-18T20:00:00Z,0,6.3,93.6,0.7,2017-04-18,8,9,0.3,12.6,74.2
2017-04-18T21:00:00Z,0,5.9,98.4,1.3,2017-04-18,8,9,0.4,16.1,66.4
2017-04-18T22:00:00Z,0,6.3,96.2,2.4,2017-04-18,8,9,0.3,12.1,64.5
2017-04-18T23:00:00Z,0,6.6,95.4,2.7,2017-04-18,8,9,0.4,13.7,59.6
2017-04-19T00:00:00Z,0,6.5,96.2,2.3,2017-04-19,9,10,0.3,9.5,62
2017-04-19T01:00:00Z,0,6.5,93.8,3.8,2017-04-19,9,10,0.3,12.8,53.7
2017-04-19T02:00:00Z,0,6,93.4,3.6,2017-04-19,9,10,0.3,12.2,49.8
2017-04-19T03:00:00Z,0,5.8,92.3,3.1,2017-04-19,9,10,0.4,12.1,52.9
2017-04-19T04:00:00Z,0,5.4,93.6,2.7,2017-04-19,9,10,0.3,10.6,53.7
2017-04-19T05:00:00Z,0,5.3,87.5,2.5,2017-04-19,9,10,0.4,12.7,52.3
2017-04-19T06:00:00Z,0,5.3,84,2.3,2017-04-19,9,10,0.4,17,44.6
2017-04-19T07:00:00Z,0,6.4,74.8,2.3,2017-04-19,9,10,0.4,23.6,34.9
2017-04-19T08:00:00Z,0,9,53.9,2.7,2017-04-19,9,10,0.4,25.2,34.5
2017-04-19T09:00:00Z,0,11.6,34.2,4.6,2017-04-19,9,10,0.3,15.8,60.7
2017-04-19T10:00:00Z,0,13.3,19.5,5,2017-04-19,9,10,0.2,6.9,84
2017-04-19T11:00:00Z,0,14,15,4.8,2017-04-19,9,10,0.2,6,89.3
2017-04-19T12:00:00Z,0,14.7,13.1,4.5,2017-04-19,9,10,0.3,7.4,88.4
2017-04-19T13:00:00Z,0,15.1,13.3,5.4,2017-04-19,9,10,0.3,8.4,86.6
2017-04-19T14:00:00Z,0,14.5,17,3.9,2017-04-19,9,10,0.3,9.3,86.7
2017-04-19T15:00:00Z,0,15.2,17.8,5,2017-04-19,9,10,0.3,9.1,87.8
2017-04-19T16:00:00Z,0,14.7,18.8,5.1,2017-04-19,9,10,0.3,9,88.9
2017-04-19T17:00:00Z,0,15.1,18.3,5.3,2017-04-19,9,10,0.3,9.5,87.8
2017-04-19T18:00:00Z,0,15.2,11.7,5.6,2017-04-19,9,10,0.2,8.5,93.6
2017-04-19T19:00:00Z,0,13.9,13.6,3.7,2017-04-19,9,10,0.2,8.4,90.7
2017-04-19T20:00:00Z,0,12,13.9,3.4,2017-04-19,9,10,0.2,10.2,83.9
2017-04-19T21:00:00Z,0,10.2,17.5,2,2017-04-19,9,10,0.3,16.8,73.8
2017-04-19T22:00:00Z,0,8.4,21.3,1,2017-04-19,9,10,0.2,12.4,76.2
2017-04-19T23:00:00Z,0,7.6,24.8,0.7,2017-04-19,9,10,0.3,15.3,71.7
2017-04-20T00:00:00Z,0,7.1,27.8,0.6,2017-04-20,8,11,0.3,16.2,62.2
2017-04-20T01:00:00Z,0,6.2,31.8,0.5,2017-04-20,8,11,0.3,14.9,65.1
2017-04-20T02:00:00Z,0,5.5,31.9,0.4,2017-04-20,8,11,0.2,12.9,63.4
2017-04-20T03:00:00Z,0,5.4,47.5,0.8,2017-04-20,8,11,0.3,21.6,51.3
2017-04-20T04:00:00Z,0,5.9,42.5,0.8,2017-04-20,8,11,0.3,22.6,42.7
2017-04-20T05:00:00Z,0,5.2,46.7,1.1,2017-04-20,8,11,0.3,18.2,47.8
2017-04-20T06:00:00Z,0,5.3,45.9,1,2017-04-20,8,11,0.3,28.7,32.6
2017-04-20T07:00:00Z,0,4.9,51.2,1.7,2017-04-20,8,11,0.3,39.8,26.6
2017-04-20T08:00:00Z,0,8.5,32.7,3.1,2017-04-20,8,11,0.3,29.3,41.7
2017-04-20T09:00:00Z,0,10.6,27.9,3,2017-04-20,8,11,0.3,16.8,63.3
2017-04-20T10:00:00Z,0,12.4,20.3,3.9,2017-04-20,8,11,0.3,10.7,79.7
2017-04-20T11:00:00Z,0,13,19.4,4.3,2017-04-20,8,11,0.2,9.6,81.7
2017-04-20T12:00:00Z,0,13.4,19.7,4.3,2017-04-20,8,11,0.3,11.4,81.5
2017-04-20T13:00:00Z,0,14.3,16.9,2.8,2017-04-20,8,11,0.2,11.4,86
2017-04-20T14:00:00Z,0,15.2,15.7,1.9,2017-04-20,8,11,0.2,9,91.8
2017-04-20T15:00:00Z,0,16.1,14.3,1.8,2017-04-20,8,11,0.2,8.4,95.3
2017-04-20T16:00:00Z,0,16.8,14.9,1.5,2017-04-20,8,11,0.2,8.2,97.9
2017-04-20T17:00:00Z,0,16.7,14.3,1.6,2017-04-20,8,11,0.2,8.1,100.7
2017-04-20T18:00:00Z,0,16.4,14.9,1.6,2017-04-20,8,11,0.2,9.5,99.2
2017-04-20T19:00:00Z,0,14.9,18.4,2.6,2017-04-20,8,11,0.3,16.3,88.1
2017-04-20T20:00:00Z,0,12.8,24,1.9,2017-04-20,8,11,0.3,28.6,64.4
2017-04-20T21:00:00Z,0,10.2,48.8,3.5,2017-04-20,8,11,0.3,17.4,75.1
2017-04-20T22:00:00Z,0,8.7,56,1.8,2017-04-20,8,11,0.3,14.7,69.1
2017-04-20T23:00:00Z,0,8.3,50.4,1.6,2017-04-20,8,11,0.3,16.5,62.4
2017-04-21T00:00:00Z,0,7.8,49,1.4,2017-04-21,14,18,0.3,17.8,61.1
2017-04-21T01:00:00Z,0,7.3,51,1.5,2017-04-21,14,18,0.3,16.4,60.8
2017-04-21T02:00:00Z,0,6.1,56.5,1,2017-04-21,14,18,0.3,19.8,51.8
2017-04-21T03:00:00Z,0,5.4,59.3,1.3,2017-04-21,14,18,0.3,21.5,47.8
2017-04-21T04:00:00Z,0,5.4,59.8,1.3,2017-04-21,14,18,0.4,18.8,49.9
2017-04-21T05:00:00Z,0,5,68.3,1.5,2017-04-21,14,18,0.3,20.2,44.5
2017-04-21T06:00:00Z,0,4.7,76.7,1.8,2017-04-21,14,18,0.3,29.5,35.3
2017-04-21T07:00:00Z,0,6.4,71.7,1.2,2017-04-21,14,18,0.3,35.3,38.6
2017-04-21T08:00:00Z,0,8.7,61,2.6,2017-04-21,14,18,0.4,26.2,56.9
2017-04-21T09:00:00Z,0,10.4,50.8,3.6,2017-04-21,14,18,0.3,10.2,77.6
2017-04-21T10:00:00Z,0,11.6,44.7,2.3,2017-04-21,14,18,0.3,8.4,86
2017-04-21T11:00:00Z,0,12.6,39.4,1.3,2017-04-21,14,18,0.3,10.1,89.3
2017-04-21T12:00:00Z,0,13.3,35.9,1.8,2017-04-21,14,18,0.3,9.5,97.2
2017-04-21T13:00:00Z,0,14.1,31.6,1.9,2017-04-21,14,18,0.3,8.7,104.2
2017-04-21T14:00:00Z,0,15.3,28.8,1.4,2017-04-21,14,18,0.3,6.8,106.5
2017-04-21T15:00:00Z,0,15.9,28.1,1.4,2017-04-21,14,18,0.3,7.9,108.6
2017-04-21T16:00:00Z,0,16.4,26.8,1.2,2017-04-21,14,18,0.3,7,113
2017-04-21T17:00:00Z,0,16.4,25,1.9,2017-04-21,14,18,0.3,7.9,112.8
2017-04-21T18:00:00Z,0,16.2,24.5,1.4,2017-04-21,14,18,0.3,8.8,111.7
2017-04-21T19:00:00Z,0,15.2,27,1.5,2017-04-21,14,18,0.3,13,105.3
2017-04-21T20:00:00Z,0,13.6,31.2,1.9,2017-04-21,14,18,0.3,27.3,83.8
2017-04-21T21:00:00Z,0,12.3,34.5,1.9,2017-04-21,14,18,0.3,29.8,75.6
2017-04-21T22:00:00Z,0,11.2,37,2.1,2017-04-21,14,18,0.3,47.3,57
2017-04-21T23:00:00Z,0,10,42,2.2,2017-04-21,14,18,0.3,33.1,62
2017-04-22T00:00:00Z,0,8.9,46.9,1.4,2017-04-22,19,25,0.3,22.5,65.9
2017-04-22T01:00:00Z,0,7.4,53.5,1.1,2017-04-22,19,25,0.4,25.9,55.8
2017-04-22T02:00:00Z,0,6.3,59,0.9,2017-04-22,19,25,0.3,25,47.5
2017-04-22T03:00:00Z,0,5.6,63.6,0.8,2017-04-22,19,25,0.3,22.5,47.3
2017-04-22T04:00:00Z,0,4.7,70.1,0.8,2017-04-22,19,25,0.3,25.4,40.1
2017-04-22T05:00:00Z,0,4.1,74.8,0.6,2017-04-22,19,25,0.4,35.3,23.5
2017-04-22T06:00:00Z,0,4.5,73.1,0.6,2017-04-22,19,25,0.3,34.9,27.1
2017-04-22T07:00:00Z,0,5.5,70.6,0.8,2017-04-22,19,25,0.4,43.9,20
2017-04-22T08:00:00Z,0,8.8,56.4,1.6,2017-04-22,19,25,0.3,37.3,38.8
2017-04-22T09:00:00Z,0,11,46.9,2.1,2017-04-22,19,25,0.3,21.9,62.7
2017-04-22T10:00:00Z,0,12.9,41.6,1.8,2017-04-22,19,25,0.3,23.1,68
2017-04-22T11:00:00Z,0,14.8,38.2,1.7,2017-04-22,19,25,0.3,19.2,79.2
2017-04-22T12:00:00Z,0,16.6,33.4,0.9,2017-04-22,19,25,0.4,17.9,85.5
2017-04-22T13:00:00Z,0,18.1,29.8,1.4,2017-04-22,19,25,0.3,18.9,99.6
2017-04-22T14:00:00Z,0,18.8,26.5,1.5,2017-04-22,19,25,0.4,11.2,114.3
2017-04-22T15:00:00Z,0,19.6,26.1,1.3,2017-04-22,19,25,0.3,9.3,121.4
2017-04-22T16:00:00Z,0,20.5,26.7,1.3,2017-04-22,19,25,0.3,10.2,124.6
2017-04-22T17:00:00Z,0,20.9,27,1.1,2017-04-22,19,25,0.3,10.5,127.4
2017-04-22T18:00:00Z,0,20.5,28.2,1.8,2017-04-22,19,25,0.3,10.9,129.3
2017-04-22T19:00:00Z,0,19.3,31.6,1.6,2017-04-22,19,25,0.4,15.4,119.5
2017-04-22T20:00:00Z,0,16.8,37.7,2.2,2017-04-22,19,25,0.4,20.1,108.6
2017-04-22T21:00:00Z,0,14.2,50.7,3.2,2017-04-22,19,25,0.3,16.1,92.1
2017-04-22T22:00:00Z,0,12.6,53.4,2.1,2017-04-22,19,25,0.3,13.5,90
2017-04-22T23:00:00Z,0,11.4,55.3,1.2,2017-04-22,19,25,0.3,12.7,92.5
2017-04-23T00:00:00Z,0,10.8,55,1.5,2017-04-23,16,23,0.3,15,89.3
2017-04-23T01:00:00Z,0,10,60.6,0.7,2017-04-23,16,23,0.4,17.1,80.3
2017-04-23T02:00:00Z,0,9.3,65.9,0.7,2017-04-23,16,23,0.4,19.4,71.6
2017-04-23T03:00:00Z,0,8.8,70.3,0.8,2017-04-23,16,23,0.4,17.8,72.5
2017-04-23T04:00:00Z,0,8.6,72.1,0.5,2017-04-23,16,23,0.4,18.3,67.8
2017-04-23T05:00:00Z,0,8,75.7,0.6,2017-04-23,16,23,0.4,19.7,54.7
2017-04-23T06:00:00Z,0,7.3,81.5,1,2017-04-23,16,23,0.4,18.6,55.3
2017-04-23T07:00:00Z,0,8.7,76,0.7,2017-04-23,16,23,0.4,28.3,48.4
2017-04-23T08:00:00Z,0,10.9,67.4,1.3,2017-04-23,16,23,0.4,22.6,65
2017-04-23T09:00:00Z,0,12.3,63.7,1.8,2017-04-23,16,23,0.4,19.9,77.7
2017-04-23T10:00:00Z,0,14.1,63.4,2.7,2017-04-23,16,23,0.4,14.5,95.6
2017-04-23T11:00:00Z,0,16.3,54.9,1.7,2017-04-23,16,23,0.3,9.6,110.2
2017-04-23T12:00:00Z,0,17.2,53.3,1.7,2017-04-23,16,23,0.3,8.7,115.7
2017-04-23T13:00:00Z,0,18,50.3,1.3,2017-04-23,16,23,0.3,7.8,120.1
2017-04-23T14:00:00Z,0,18.6,48,1.7,2017-04-23,16,23,0.4,7.3,124.3
2017-04-23T15:00:00Z,0,19.4,45.2,1.6,2017-04-23,16,23,0.4,9.8,123.1
2017-04-23T16:00:00Z,0,19.3,43.8,1.9,2017-04-23,16,23,0.4,9.9,124.9
2017-04-23T17:00:00Z,0,19.5,42.1,1.9,2017-04-23,16,23,0.4,11.2,124.2
2017-04-23T18:00:00Z,0,18.9,43.2,2.5,2017-04-23,16,23,0.4,12.6,123.7
2017-04-23T19:00:00Z,0,17.4,54.4,4.4,2017-04-23,16,23,0.4,13.3,111.2
2017-04-23T20:00:00Z,0,15.5,61.6,5.1,2017-04-23,16,23,0.4,9.6,100.4
2017-04-23T21:00:00Z,0,13.7,69.2,3.5,2017-04-23,16,23,0.3,8,92.8
2017-04-23T22:00:00Z,0,13.1,73.7,3,2017-04-23,16,23,0.3,8.1,87.8
2017-04-23T23:00:00Z,0,13,73.4,2.3,2017-04-23,16,23,0.4,9.9,83.3
2017-04-24T00:00:00Z,0,13.2,70.7,2.3,2017-04-24,12,21,0.3,7.8,90.2
2017-04-24T01:00:00Z,0,13.4,73.9,2.1,2017-04-24,12,21,0.3,5.4,95.7
2017-04-24T02:00:00Z,0,13.4,75.9,2.2,2017-04-24,12,21,0.4,5.7,91.6
2017-04-24T03:00:00Z,0,13.2,75.8,2.7,2017-04-24,12,21,0.4,6.9,88.5
2017-04-24T04:00:00Z,0,12.7,78.9,2.7,2017-04-24,12,21,0.4,6.1,86.5
2017-04-24T05:00:00Z,0,12.3,84.1,2.2,2017-04-24,12,21,0.4,8.3,78.8
2017-04-24T06:00:00Z,0,12.1,85.7,2.1,2017-04-24,12,21,0.4,10.3,75.9
2017-04-24T07:00:00Z,0,12.6,83.1,1.7,2017-04-24,12,21,0.4,17.3,70.9
2017-04-24T08:00:00Z,0,13.2,79.1,2.1,2017-04-24,12,21,0.4,16,72.5
2017-04-24T09:00:00Z,0,13.4,75,2.2,2017-04-24,12,21,0.4,19,71
2017-04-24T10:00:00Z,0,14.5,69.9,3.2,2017-04-24,12,21,0.4,16,81.1
2017-04-24T11:00:00Z,0,16,65,2.6,2017-04-24,12,21,0.4,14.6,89
2017-04-24T12:00:00Z,0,17.2,59.3,1.8,2017-04-24,12,21,0.4,10.1,100.2
2017-04-24T13:00:00Z,0,17.6,57.8,1,2017-04-24,12,21,0.3,9.2,104.6
2017-04-24T14:00:00Z,0,17.8,57.1,0.9,2017-04-24,12,21,0.3,7.4,108.1
2017-04-24T15:00:00Z,0,18.3,55.2,1.5,2017-04-24,12,21,0.4,9.9,106.7
2017-04-24T16:00:00Z,0,18.6,53,1.7,2017-04-24,12,21,0.4,10,107.6
2017-04-24T17:00:00Z,0,18.6,52.5,1.6,2017-04-24,12,21,0.4,11.9,107.6
2017-04-24T18:00:00Z,0,18.1,54.4,1.3,2017-04-24,12,21,0.4,14,104.3
2017-04-24T19:00:00Z,0,17.6,56.6,1.3,2017-04-24,12,21,0.4,17.2,97.2
2017-04-24T20:00:00Z,0,17,60.3,1.1,2017-04-24,12,21,0.5,24.7,81.1
2017-04-24T21:00:00Z,0,16.5,67.2,2.6,2017-04-24,12,21,0.4,23.9,73.7
2017-04-24T22:00:00Z,0,15.4,78,2.6,2017-04-24,12,21,0.4,11.2,85.7
2017-04-24T23:00:00Z,0,14.6,80.6,1.7,2017-04-24,12,21,0.4,11.1,87.5
2017-04-25T00:00:00Z,0,14.1,83.6,2,2017-04-25,18,27,0.4,9.8,85.7
2017-04-25T01:00:00Z,0,13.9,85.1,2.3,2017-04-25,18,27,0.4,9.7,79.4
2017-04-25T02:00:00Z,0,13.5,87.5,1.3,2017-04-25,18,27,0.4,9.3,76.9
2017-04-25T03:00:00Z,0,12.8,92.4,1.1,2017-04-25,18,27,0.4,6.9,80.8
2017-04-25T04:00:00Z,0,12,97.1,1.5,2017-04-25,18,27,0.4,7.5,71.2
2017-04-25T05:00:00Z,0,11.5,99.2,1.8,2017-04-25,18,27,0.4,8.6,60.7
2017-04-25T06:00:00Z,0,11.1,99.3,1.6,2017-04-25,18,27,0.4,9.4,56
2017-04-25T07:00:00Z,0,11.7,99.3,1.5,2017-04-25,18,27,0.4,10.8,56.5
2017-04-25T08:00:00Z,0,12.1,99.2,1.1,2017-04-25,18,27,0.4,12.3,54.1
2017-04-25T09:00:00Z,0,12.7,99,1.7,2017-04-25,18,27,0.4,15,53.3
2017-04-25T10:00:00Z,0,13.1,98.7,2.3,2017-04-25,18,27,0.4,15.1,53.2
2017-04-25T11:00:00Z,0,14.5,92,2.4,2017-04-25,18,27,0.4,15.5,57.2
2017-04-25T12:00:00Z,0,16.6,79,2.2,2017-04-25,18,27,0.4,14,73.8
2017-04-25T13:00:00Z,0,18.9,60.3,1.7,2017-04-25,18,27,0.4,11.5,89.2
2017-04-25T14:00:00Z,0,19.6,54,2.1,2017-04-25,18,27,0.4,8,100.9
2017-04-25T15:00:00Z,0,19.9,51.9,2.3,2017-04-25,18,27,0.4,6.8,103.6
2017-04-25T16:00:00Z,0,20.5,49.4,3.1,2017-04-25,18,27,0.4,6.2,106.2
2017-04-25T17:00:00Z,0,20.8,48.5,3.1,2017-04-25,18,27,0.4,7.9,104.9
2017-04-25T18:00:00Z,0,20.8,50.4,2.8,2017-04-25,18,27,0.4,7.7,108.9
2017-04-25T19:00:00Z,0,19.8,52.8,1.2,2017-04-25,18,27,0.4,13,96.7
2017-04-25T20:00:00Z,0,18.1,59.6,2,2017-04-25,18,27,0.4,16.4,89.2
2017-04-25T21:00:00Z,0,16.2,78.4,1.9,2017-04-25,18,27,0.4,14.3,75.8
2017-04-25T22:00:00Z,0,15.2,82.2,1.1,2017-04-25,18,27,0.4,13.5,71.4
2017-04-25T23:00:00Z,0,14.4,83.8,0.8,2017-04-25,18,27,0.4,14.5,67.8
2017-04-26T00:00:00Z,0,14,86.5,1.2,2017-04-26,14,17,0.4,13.2,67.4
2017-04-26T01:00:00Z,0,13.6,90.2,1.5,2017-04-26,14,17,0.4,8.7,72.9
2017-04-26T02:00:00Z,0,13.6,91.1,1.4,2017-04-26,14,17,0.4,6.5,76.8
2017-04-26T03:00:00Z,0,13.4,92,1.7,2017-04-26,14,17,0.4,7.6,71.2
2017-04-26T04:00:00Z,0,13.2,93.6,1.9,2017-04-26,14,17,0.4,8.9,65.4
2017-04-26T05:00:00Z,0,13.1,94.9,2.4,2017-04-26,14,17,0.4,10.7,61.7
2017-04-26T06:00:00Z,0,12.9,96.7,2.9,2017-04-26,14,17,0.4,15.3,53.5
2017-04-26T07:00:00Z,0,12.9,96.2,2.7,2017-04-26,14,17,0.4,22.6,43.9
2017-04-26T08:00:00Z,0,13.1,93.8,1.8,2017-04-26,14,17,0.4,25.7,41.4
2017-04-26T09:00:00Z,0,13.3,96.7,1.7,2017-04-26,14,17,0.4,21.9,41.5
2017-04-26T10:00:00Z,0.2,13.3,99.2,2.3,2017-04-26,14,17,0.4,27.6,36.5
2017-04-26T11:00:00Z,0.2,13.3,99.3,3.2,2017-04-26,14,17,0.4,22.2,44.6
2017-04-26T12:00:00Z,2.2,13.1,99.3,3.3,2017-04-26,14,17,0.4,22.9,45.6
2017-04-26T13:00:00Z,1.8,12.9,99.3,2.7,2017-04-26,14,17,0.4,24.1,43.3
2017-04-26T14:00:00Z,0,13,99.3,2.8,2017-04-26,14,17,0.5,23.2,42.3
2017-04-26T15:00:00Z,0.2,12.9,99.3,2.2,2017-04-26,14,17,0.5,24.8,42.8
2017-04-26T16:00:00Z,0.2,12.7,99.3,3,2017-04-26,14,17,0.4,22.1,47.4
2017-04-26T17:00:00Z,0,12.9,99.3,2.6,2017-04-26,14,17,0.4,24,46.8
2017-04-26T18:00:00Z,2,12.8,99.4,2.1,2017-04-26,14,17,0.5,22.3,47.5
2017-04-26T19:00:00Z,0.2,12.6,99.4,1.5,2017-04-26,14,17,0.5,25,44.8
2017-04-26T20:00:00Z,0.8,12.6,99.4,2,2017-04-26,14,17,0.4,22,46.7
2017-04-26T21:00:00Z,0,12.6,99.4,1.6,2017-04-26,14,17,0.4,13.9,49.4
2017-04-26T22:00:00Z,0.4,12.6,99.4,1.4,2017-04-26,14,17,0.5,16.9,39.9
2017-04-26T23:00:00Z,0.2,12.7,99.4,1.5,2017-04-26,14,17,0.5,14.9,39
